text,label
idk ugh uhhhh I'm eating,UNSURE
I can't hear anything,UNSURE
oxbfrbuqdauf,UNSURE
rvibbylifxcc,UNSURE
just doing the thing idk lol,UNSURE
ktoayli,UNSURE
my mic just glitched,UNSURE
hmm bro sorry I'm distracted,UNSURE
no make sense do it again what,UNSURE
atmaoh,UNSURE
ummm ignore that,UNSURE
the sentence not correct me know,UNSURE
give me a sec,UNSURE
bruh idk my cat stepped on my keyboard,UNSURE
why the say say in me brain huh,UNSURE
hmm hangon ignore that,UNSURE
no make sense do it again what,UNSURE
the thing is the thing yea,UNSURE
wait that wasn't for you,UNSURE
ignore that,UNSURE
I don even know wut happened,UNSURE
xoayv,UNSURE
mic ugh ???,UNSURE
dog I lost my train of thought,UNSURE
uzfrvfp,UNSURE
keyboard hangon I can't right now,UNSURE
idk cat that was an accident,UNSURE
bro I can't right now,UNSURE
eninmygqxiqs,UNSURE
dog one moment please,UNSURE
sry ?? sorry my kid yelled,UNSURE
???,UNSURE
yo hold on a second,UNSURE
wifi I lost my train of thought,UNSURE
idk whoops wrong app,UNSURE
wait lmao my cat stepped on my keyboard,UNSURE
lol wifi ignore that,UNSURE
the thing is the thing yea,UNSURE
keyboard keyboard my mic just glitched,UNSURE
uxjwnwc,UNSURE
yo wait that wasn't for you,UNSURE
ckpftb,UNSURE
bruh that was an accident,UNSURE
unwde,UNSURE
yo wait that wasn't for you,UNSURE
xlzhioeson,UNSURE
uhh wifi I'm confused rn,UNSURE
wifi nah sorry my kid yelled,UNSURE
sry ugh sorry I'm distracted,UNSURE
ignore that,UNSURE
sry cat I'm confused rn,UNSURE
why the say say in me brain huh,UNSURE
uhh holdon ignore that,UNSURE
sorry my kid yelled,UNSURE
give me a sec,UNSURE
idk keyboard idk what's going on,UNSURE
uhhhh I'm eating,UNSURE
ummm hold on a second,UNSURE
whoops wrong app,UNSURE
help my grammar dead,UNSURE
holdon whoops wrong app,UNSURE
?? idk wait that wasn't for you,UNSURE
u make soun but no hear me,UNSURE
usuln,UNSURE
kfgliqfrnl,UNSURE
wait that wasn't for you,UNSURE
nah ???,UNSURE
keyboard hold on a second,UNSURE
vidruha,UNSURE
my brain stopped working,UNSURE
wait that wasn't for you,UNSURE
hmm lol my wifi is dying,UNSURE
lmao uhh not sure what I'm doing,UNSURE
lmao my mic just glitched,UNSURE
why the say say in me brain huh,UNSURE
that was an accident,UNSURE
hold on a second,UNSURE
ugh my brain stopped working,UNSURE
sorry my kid yelled,UNSURE
frfr whoops wrong app,UNSURE
nah I wasn't talking to you,UNSURE
no make sense do it again what,UNSURE
lxdsztauli,UNSURE
ipxvubi,UNSURE
sypoc,UNSURE
I'm confused rn,UNSURE
just doing the thing idk lol,UNSURE
my wifi is dying,UNSURE
yo I'm confused rn,UNSURE
???,UNSURE
my mic just glitched,UNSURE
?? bruh whoops wrong app,UNSURE
cybdr,UNSURE
just doing the thing idk lol,UNSURE
lol lol my brain stopped working,UNSURE
wifi sry whoops wrong app,UNSURE
holdon wifi wait that wasn't for you,UNSURE
is you saying what I thing you excepting?,UNSURE
hangon ummm I wasn't talking to you,UNSURE
I wasn't talking to you,UNSURE
muftamxmqm,UNSURE
no make sense do it again what,UNSURE
holdon hmm hold on a second,UNSURE
hmm wtf I'm sick rn,UNSURE
I am confusion,UNSURE
holdon uhh whoops wrong app,UNSURE
sry I wasn't talking to you,UNSURE
wait whoops wrong app,UNSURE
ignore that,UNSURE
I am confusion,UNSURE
okayyy lmao I wasn't talking to you,UNSURE
gikszzte,UNSURE
uzisqx,UNSURE
the thing is the thing yea,UNSURE
why the say say in me brain huh,UNSURE
lol idk idk what's going on,UNSURE
help my grammar dead,UNSURE
the thing is the thing yea,UNSURE
no make sense do it again what,UNSURE
?? I'm sick rn,UNSURE
idk sorry my kid yelled,UNSURE
frfr hold on a second,UNSURE
ignore that,UNSURE
vgmar,UNSURE
ezygr,UNSURE
I can't right now,UNSURE
keyboard ignore that,UNSURE
sorry my kid yelled,UNSURE
wifi ugh I'm sick rn,UNSURE
I am confusion,UNSURE
hold on a second,UNSURE
wifi wifi I can't hear anything,UNSURE
I am confusion,UNSURE
the sentence not correct me know,UNSURE
hold on a second,UNSURE
ugh give me a sec,UNSURE
wtf this isn't what I meant,UNSURE
whoops wrong app,UNSURE
my wifi is dying,UNSURE
sorry I'm distracted,UNSURE
ugh my brain stopped working,UNSURE
no make sense do it again what,UNSURE
mic frfr uhhhh I'm eating,UNSURE
no make sense do it again what,UNSURE
u make soun but no hear me,UNSURE
wait that wasn't for you,UNSURE
I don even know wut happened,UNSURE
hangon bro sorry I'm distracted,UNSURE
bceyitkni,UNSURE
?? ignore that,UNSURE
my cat stepped on my keyboard,UNSURE
yo bro my brain stopped working,UNSURE
piwfdeypc,UNSURE
bro my wifi is dying,UNSURE
wtf give me a sec,UNSURE
ummm I can't hear anything,UNSURE
I'm sick rn,UNSURE
just doing the thing idk lol,UNSURE
my wifi is dying,UNSURE
hangon I'm confused rn,UNSURE
the thing is the thing yea,UNSURE
wgqwkr,UNSURE
frfr my mic just glitched,UNSURE
bruh dog not sure what I'm doing,UNSURE
pydqtvioh,UNSURE
wait give me a sec,UNSURE
just doing the thing idk lol,UNSURE
dog ignore that,UNSURE
lol sorry I'm distracted,UNSURE
my wifi is dying,UNSURE
my words is broke rn,UNSURE
hmm this isn't what I meant,UNSURE
grxvtt,UNSURE
frfr mic ignore that,UNSURE
uhh keyboard give me a sec,UNSURE
caor,UNSURE
tcvpy,UNSURE
I don even know wut happened,UNSURE
wait uhh I can't hear anything,UNSURE
tbup,UNSURE
ignore that,UNSURE
I'm confused rn,UNSURE
idk I lost my train of thought,UNSURE
uugnxos,UNSURE
idk wait that wasn't for you,UNSURE
lmao sorry my kid yelled,UNSURE
I don even know wut happened,UNSURE
sry ?? my wifi is dying,UNSURE
idk give me a sec,UNSURE
the sentence not correct me know,UNSURE
wtf idk I can't right now,UNSURE
iivxjvfq,UNSURE
wait hmm my wifi is dying,UNSURE
I am confusion,UNSURE
hold on a second,UNSURE
ignore that,UNSURE
cat whoops wrong app,UNSURE
whoops wrong app,UNSURE
zxhssmlpto,UNSURE
sry idk sorry my kid yelled,UNSURE
just doing the thing idk lol,UNSURE
my brain stopped working,UNSURE
jybauqzj,UNSURE
I am confusion,UNSURE
uhhhh I'm eating,UNSURE
qkvihvvhvctp,UNSURE
why the say say in me brain huh,UNSURE
hold on a second,UNSURE
oyooyckiuta,UNSURE
why the say say in me brain huh,UNSURE
frfr dog I can't right now,UNSURE
is you saying what I thing you excepting?,UNSURE
not sure what I'm doing,UNSURE
mkcvna,UNSURE
keyboard keyboard I can't right now,UNSURE
idk wait that wasn't for you,UNSURE
ndyuyrfz,UNSURE
hangon ???,UNSURE
help my grammar dead,UNSURE
just doing the thing idk lol,UNSURE
bruh idk one moment please,UNSURE
bro hold on a second,UNSURE
wait okayyy ???,UNSURE
wait that wasn't for you,UNSURE
wtf whoops wrong app,UNSURE
wait that wasn't for you,UNSURE
no make sense do it again what,UNSURE
whoops wrong app,UNSURE
qihibb,UNSURE
mic frfr ???,UNSURE
rvgptbah,UNSURE
okayyy sorry my kid yelled,UNSURE
wait one moment please,UNSURE
hangon keyboard one moment please,UNSURE
my words is broke rn,UNSURE
one moment please,UNSURE
I lost my train of thought,UNSURE
the sentence not correct me know,UNSURE
okayyy I can't hear anything,UNSURE
sejkeqhjzjo,UNSURE
frfr cat sorry I'm distracted,UNSURE
one moment please,UNSURE
mic give me a sec,UNSURE
one moment please,UNSURE
rdboi,UNSURE
idk what's going on,UNSURE
wtf uhh I wasn't talking to you,UNSURE
I don even know wut happened,UNSURE
eior,UNSURE
bruh ignore that,UNSURE
ignore that,UNSURE
not sure what I'm doing,UNSURE
that was an accident,UNSURE
cfuzwacob,UNSURE
idk wifi not sure what I'm doing,UNSURE
urcjlwgshuhi,UNSURE
u make soun but no hear me,UNSURE
wtf I can't right now,UNSURE
sry my cat stepped on my keyboard,UNSURE
the sentence not correct me know,UNSURE
the thing is the thing yea,UNSURE
why the say say in me brain huh,UNSURE
sry my mic just glitched,UNSURE
the thing is the thing yea,UNSURE
I wasn't talking to you,UNSURE
sorry I'm distracted,UNSURE
lsfdqxfoefcv,UNSURE
give me a sec,UNSURE
my mic just glitched,UNSURE
give me a sec,UNSURE
vzhsyfpk,UNSURE
the thing is the thing yea,UNSURE
hmm okayyy my mic just glitched,UNSURE
the sentence not correct me know,UNSURE
the sentence not correct me know,UNSURE
just doing the thing idk lol,UNSURE
yo ignore that,UNSURE
my wifi is dying,UNSURE
bruh bro I'm sick rn,UNSURE
that was an accident,UNSURE
mic hmm I'm sick rn,UNSURE
juwbfwjquog,UNSURE
fxcyahbsyx,UNSURE
cat give me a sec,UNSURE
mic dog ignore that,UNSURE
lmao whoops wrong app,UNSURE
my wifi is dying,UNSURE
pnjmrt,UNSURE
just doing the thing idk lol,UNSURE
my words is broke rn,UNSURE
xkhjmwplgano,UNSURE
help my grammar dead,UNSURE
wifi okayyy give me a sec,UNSURE
I lost my train of thought,UNSURE
sorry my kid yelled,UNSURE
lmxvruyobg,UNSURE
frfr yo I lost my train of thought,UNSURE
frfr hmm not sure what I'm doing,UNSURE
hangon nah idk what's going on,UNSURE
somezd,UNSURE
bruh whoops wrong app,UNSURE
idk what's going on,UNSURE
nah ?? I can't right now,UNSURE
wtf ignore that,UNSURE
why the say say in me brain huh,UNSURE
okayyy I'm sick rn,UNSURE
I can't right now,UNSURE
not sure what I'm doing,UNSURE
???,UNSURE
mic hmm my wifi is dying,UNSURE
wifi wait that wasn't for you,UNSURE
I'm confused rn,UNSURE
dog uhh one moment please,UNSURE
hold on a second,UNSURE
no make sense do it again what,UNSURE
cat hmm I'm sick rn,UNSURE
lmao my brain stopped working,UNSURE
wait that wasn't for you,UNSURE
cat hold on a second,UNSURE
idk what's going on,UNSURE
not sure what I'm doing,UNSURE
dog hold on a second,UNSURE
uhhhh I'm eating,UNSURE
sry my wifi is dying,UNSURE
wifi I lost my train of thought,UNSURE
hangon ?? ???,UNSURE
wifi keyboard give me a sec,UNSURE
bruh lol that was an accident,UNSURE
zrnhcz,UNSURE
whoops wrong app,UNSURE
I don even know wut happened,UNSURE
ignore that,UNSURE
my mic just glitched,UNSURE
hmm wifi hold on a second,UNSURE
no make sense do it again what,UNSURE
sorry my kid yelled,UNSURE
is you saying what I thing you excepting?,UNSURE
ugh I lost my train of thought,UNSURE
why the say say in me brain huh,UNSURE
my wifi is dying,UNSURE
why the say say in me brain huh,UNSURE
lmao wait that wasn't for you,UNSURE
one moment please,UNSURE
jlkqaaipc,UNSURE
ummm nah I'm confused rn,UNSURE
wifi I'm confused rn,UNSURE
jygxoj,UNSURE
keyboard mic I'm confused rn,UNSURE
wtf this isn't what I meant,UNSURE
idk that was an accident,UNSURE
why the say say in me brain huh,UNSURE
ummm uhhhh I'm eating,UNSURE
I'm confused rn,UNSURE
I'm confused rn,UNSURE
the sentence not correct me know,UNSURE
xqftpfyqbz,UNSURE
I lost my train of thought,UNSURE
yo hangon give me a sec,UNSURE
give me a sec,UNSURE
u make soun but no hear me,UNSURE
one moment please,UNSURE
idk my cat stepped on my keyboard,UNSURE
mic holdon I'm sick rn,UNSURE
holdon lol whoops wrong app,UNSURE
xujgkyqbqbdd,UNSURE
lrik,UNSURE
hqhln,UNSURE
my wifi is dying,UNSURE
fpxghxudr,UNSURE
hvostrsi,UNSURE
vsumuzmbewe,UNSURE
okayyy idk my cat stepped on my keyboard,UNSURE
holdon hmm hold on a second,UNSURE
the thing is the thing yea,UNSURE
holdon I can't hear anything,UNSURE
wtf dog my brain stopped working,UNSURE
I wasn't talking to you,UNSURE
no make sense do it again what,UNSURE
the thing is the thing yea,UNSURE
etmzwjwna,UNSURE
snavag,UNSURE
yo frfr hold on a second,UNSURE
just doing the thing idk lol,UNSURE
fpbhploxuq,UNSURE
cat idk what's going on,UNSURE
my brain stopped working,UNSURE
my words is broke rn,UNSURE
this isn't what I meant,UNSURE
rhulntjlchha,UNSURE
give me a sec,UNSURE
uhhhh I'm eating,UNSURE
bruh keyboard sorry I'm distracted,UNSURE
bro hold on a second,UNSURE
xaedreplffkv,UNSURE
asldu,UNSURE
kzzvmyxtf,UNSURE
hmiv,UNSURE
?? I'm confused rn,UNSURE
u make soun but no hear me,UNSURE
tishbxv,UNSURE
hold on a second,UNSURE
frfr wtf ignore that,UNSURE
zrwxbqejt,UNSURE
frfr hangon not sure what I'm doing,UNSURE
luvrkc,UNSURE
I am confusion,UNSURE
that was an accident,UNSURE
my words is broke rn,UNSURE
the sentence not correct me know,UNSURE
elwjjynxub,UNSURE
kxcidkycfgnx,UNSURE
wtf I can't hear anything,UNSURE
I am confusion,UNSURE
keyboard keyboard one moment please,UNSURE
this isn't what I meant,UNSURE
the sentence not correct me know,UNSURE
sry my mic just glitched,UNSURE
I can't right now,UNSURE
not sure what I'm doing,UNSURE
wait that wasn't for you,UNSURE
frfr bro that was an accident,UNSURE
sry wtf sorry my kid yelled,UNSURE
wjhmbjdxmv,UNSURE
rfadzmqqlvmz,UNSURE
is you saying what I thing you excepting?,UNSURE
vmxehswer,UNSURE
wifi holdon this isn't what I meant,UNSURE
hangon holdon ignore that,UNSURE
I am confusion,UNSURE
mic I'm confused rn,UNSURE
wtf holdon I'm sick rn,UNSURE
my words is broke rn,UNSURE
lol bruh uhhhh I'm eating,UNSURE
hjqjemvh,UNSURE
koqfyaavo,UNSURE
sry dog my brain stopped working,UNSURE
that was an accident,UNSURE
yo I can't right now,UNSURE
lmao whoops wrong app,UNSURE
ummm frfr not sure what I'm doing,UNSURE
yo sorry my kid yelled,UNSURE
nah mic my wifi is dying,UNSURE
cat lmao I lost my train of thought,UNSURE
bruh my brain stopped working,UNSURE
whoops wrong app,UNSURE
my words is broke rn,UNSURE
idk what's going on,UNSURE
sry my brain stopped working,UNSURE
ummm frfr my mic just glitched,UNSURE
I am confusion,UNSURE
hangon frfr one moment please,UNSURE
bruh holdon I wasn't talking to you,UNSURE
that was an accident,UNSURE
holdon hold on a second,UNSURE
rdimkk,UNSURE
wait cat my cat stepped on my keyboard,UNSURE
why the say say in me brain huh,UNSURE
idk what's going on,UNSURE
ycdmkbbupgcq,UNSURE
okayyy wifi sorry I'm distracted,UNSURE
keyboard wait that wasn't for you,UNSURE
cat ummm I can't right now,UNSURE
ugh ignore that,UNSURE
lmao idk what's going on,UNSURE
idk frfr my cat stepped on my keyboard,UNSURE
ummm wifi sorry my kid yelled,UNSURE
is you saying what I thing you excepting?,UNSURE
peyofrz,UNSURE
???,UNSURE
wifi my cat stepped on my keyboard,UNSURE
idk what's going on,UNSURE
keyboard ummm give me a sec,UNSURE
ofkk,UNSURE
I am confusion,UNSURE
my cat stepped on my keyboard,UNSURE
sorry my kid yelled,UNSURE
cat mic uhhhh I'm eating,UNSURE
I am confusion,UNSURE
okayyy I can't hear anything,UNSURE
frfr bro ignore that,UNSURE
kcqzufbamwn,UNSURE
???,UNSURE
idk what's going on,UNSURE
gaaoalqxyg,UNSURE
uhhhh I'm eating,UNSURE
I am confusion,UNSURE
cat this isn't what I meant,UNSURE
give me a sec,UNSURE
bro nah I'm confused rn,UNSURE
help my grammar dead,UNSURE
this isn't what I meant,UNSURE
I don even know wut happened,UNSURE
rqyrzx,UNSURE
?? bro my brain stopped working,UNSURE
wifi hmm I'm sick rn,UNSURE
cat lmao I can't hear anything,UNSURE
uoqxaph,UNSURE
qiiqtrft,UNSURE
hmm I lost my train of thought,UNSURE
I wasn't talking to you,UNSURE
yjdfuqbuez,UNSURE
I'm confused rn,UNSURE
bssrnyz,UNSURE
I don even know wut happened,UNSURE
fgbwqz,UNSURE
help my grammar dead,UNSURE
my wifi is dying,UNSURE
the sentence not correct me know,UNSURE
zzty,UNSURE
mic ummm uhhhh I'm eating,UNSURE
dog wtf that was an accident,UNSURE
lmao that was an accident,UNSURE
the thing is the thing yea,UNSURE
give me a sec,UNSURE
this isn't what I meant,UNSURE
dypv,UNSURE
bruh hmm one moment please,UNSURE
I'm sick rn,UNSURE
mic nah uhhhh I'm eating,UNSURE
idk what's going on,UNSURE
mcahckvtjw,UNSURE
I am confusion,UNSURE
idk what's going on,UNSURE
mic give me a sec,UNSURE
prumlmmk,UNSURE
uhhhh I'm eating,UNSURE
wekcyxpswq,UNSURE
bro lmao not sure what I'm doing,UNSURE
ummm I'm sick rn,UNSURE
bruh bruh I wasn't talking to you,UNSURE
I am confusion,UNSURE
ysirz,UNSURE
I can't right now,UNSURE
I wasn't talking to you,UNSURE
uhhhh I'm eating,UNSURE
wait I can't hear anything,UNSURE
I'm confused rn,UNSURE
I'm sick rn,UNSURE
hmm ignore that,UNSURE
cat mic give me a sec,UNSURE
?? give me a sec,UNSURE
emfrhfbgk,UNSURE
I don even know wut happened,UNSURE
okayyy holdon sorry my kid yelled,UNSURE
wtf hangon I'm confused rn,UNSURE
cat bruh sorry my kid yelled,UNSURE
u make soun but no hear me,UNSURE
why the say say in me brain huh,UNSURE
ptlpizfyo,UNSURE
I am confusion,UNSURE
qbdlskcsuno,UNSURE
qlmitz,UNSURE
hangon yo ignore that,UNSURE
uubqrdddq,UNSURE
yo my cat stepped on my keyboard,UNSURE
sry wait that wasn't for you,UNSURE
hold on a second,UNSURE
I can't hear anything,UNSURE
mic sry my mic just glitched,UNSURE
idk that was an accident,UNSURE
just doing the thing idk lol,UNSURE
hmm yo one moment please,UNSURE
?? okayyy I'm confused rn,UNSURE
uhhhh I'm eating,UNSURE
???,UNSURE
wifi cat I can't hear anything,UNSURE
hmm lol ???,UNSURE
gbmbbn,UNSURE
rysxexts,UNSURE
one moment please,UNSURE
lol this isn't what I meant,UNSURE
whoops wrong app,UNSURE
frfr this isn't what I meant,UNSURE
is you saying what I thing you excepting?,UNSURE
uhhhh I'm eating,UNSURE
that was an accident,UNSURE
scpzxlaubgpo,UNSURE
holdon I lost my train of thought,UNSURE
is you saying what I thing you excepting?,UNSURE
idk okayyy sorry I'm distracted,UNSURE
?? lmao not sure what I'm doing,UNSURE
the sentence not correct me know,UNSURE
that was an accident,UNSURE
hangon nah sorry my kid yelled,UNSURE
idk what's going on,UNSURE
qgncvi,UNSURE
lhszojd,UNSURE
nah I'm confused rn,UNSURE
hmm wait my wifi is dying,UNSURE
is you saying what I thing you excepting?,UNSURE
give me a sec,UNSURE
drexdn,UNSURE
no make sense do it again what,UNSURE
kpuxuzrw,UNSURE
my words is broke rn,UNSURE
iiavvfnws,UNSURE
sry okayyy hold on a second,UNSURE
u make soun but no hear me,UNSURE
I'm confused rn,UNSURE
lrvz,UNSURE
hold on a second,UNSURE
holdon one moment please,UNSURE
ugh not sure what I'm doing,UNSURE
pixv,UNSURE
idk what's going on,UNSURE
ummm wait not sure what I'm doing,UNSURE
bruh ???,UNSURE
aafkwn,UNSURE
ummm sry my brain stopped working,UNSURE
fgrligyyapvg,UNSURE
holdon ignore that,UNSURE
cat this isn't what I meant,UNSURE
uhh bro give me a sec,UNSURE
mic wifi uhhhh I'm eating,UNSURE
help my grammar dead,UNSURE
bruh bro wait that wasn't for you,UNSURE
uxerq,UNSURE
nah whoops wrong app,UNSURE
bro my brain stopped working,UNSURE
why the say say in me brain huh,UNSURE
yo my cat stepped on my keyboard,UNSURE
yo ignore that,UNSURE
yo ?? idk what's going on,UNSURE
hold on a second,UNSURE
hangon this isn't what I meant,UNSURE
ulpok,UNSURE
my brain stopped working,UNSURE
hmm bruh I lost my train of thought,UNSURE
lmao bruh idk what's going on,UNSURE
bro ugh give me a sec,UNSURE
keyboard hold on a second,UNSURE
one moment please,UNSURE
?? I lost my train of thought,UNSURE
sorry I'm distracted,UNSURE
ugh okayyy uhhhh I'm eating,UNSURE
holdon ?? not sure what I'm doing,UNSURE
yo yo I can't hear anything,UNSURE
no make sense do it again what,UNSURE
???,UNSURE
faqoxvequ,UNSURE
bro wtf I'm sick rn,UNSURE
I don even know wut happened,UNSURE
cat whoops wrong app,UNSURE
frfr ?? ignore that,UNSURE
?? bruh one moment please,UNSURE
no make sense do it again what,UNSURE
rwfgmgwdaay,UNSURE
fnhzzimmra,UNSURE
?? one moment please,UNSURE
lol lol sorry my kid yelled,UNSURE
just doing the thing idk lol,UNSURE
hangon one moment please,UNSURE
the thing is the thing yea,UNSURE
frfr holdon I can't right now,UNSURE
xtzyxy,UNSURE
is you saying what I thing you excepting?,UNSURE
bro ?? my brain stopped working,UNSURE
holdon my mic just glitched,UNSURE
lmao my mic just glitched,UNSURE
sorry I'm distracted,UNSURE
eglju,UNSURE
wait ignore that,UNSURE
mic my brain stopped working,UNSURE
help my grammar dead,UNSURE
lol holdon whoops wrong app,UNSURE
lmao hangon my mic just glitched,UNSURE
keyboard dog not sure what I'm doing,UNSURE
idk I can't right now,UNSURE
the sentence not correct me know,UNSURE
wtf sry not sure what I'm doing,UNSURE
why the say say in me brain huh,UNSURE
u make soun but no hear me,UNSURE
lmao sry my brain stopped working,UNSURE
wuwcgww,UNSURE
why the say say in me brain huh,UNSURE
bro my brain stopped working,UNSURE
dog one moment please,UNSURE
ldctnbev,UNSURE
u make soun but no hear me,UNSURE
ignore that,UNSURE
I'm confused rn,UNSURE
brqsemsqe,UNSURE
hangon hangon ???,UNSURE
why the say say in me brain huh,UNSURE
ayvvl,UNSURE
I wasn't talking to you,UNSURE
wtf I'm confused rn,UNSURE
sorry I'm distracted,UNSURE
avwnl,UNSURE
bro ummm I can't right now,UNSURE
kphia,UNSURE
hangon hold on a second,UNSURE
I lost my train of thought,UNSURE
ignore that,UNSURE
wait this isn't what I meant,UNSURE
mic cat my cat stepped on my keyboard,UNSURE
ugh my wifi is dying,UNSURE
just doing the thing idk lol,UNSURE
oypldhckjxbn,UNSURE
I lost my train of thought,UNSURE
idk what's going on,UNSURE
wait I'm confused rn,UNSURE
I am confusion,UNSURE
???,UNSURE
why the say say in me brain huh,UNSURE
bro hold on a second,UNSURE
olwgghlzf,UNSURE
holdon wtf whoops wrong app,UNSURE
hmm I lost my train of thought,UNSURE
sry sorry I'm distracted,UNSURE
okayyy hmm ???,UNSURE
bro one moment please,UNSURE
ummm wait that wasn't for you,UNSURE
knywpzzcnqy,UNSURE
vggb,UNSURE
???,UNSURE
idk give me a sec,UNSURE
pbvt,UNSURE
sry my brain stopped working,UNSURE
bro sorry I'm distracted,UNSURE
ucflwkzpajn,UNSURE
