text,label
"Actually, keep the appointment as is, thanks",OTHER
"Actually, Actually, keep the appointment as is",OTHER
"So, Actually, keep the appointment as is",OTHER
"Just to confirm, Actually, keep the appointment as is",OTHER
"Sorry, Actually, keep the appointment as is",OTHER
"No, Actually, keep the appointment as is",OTHER
"Wait, Actually, keep the appointment as is",OTHER
I do not want to cancel it now,OTHER
i do not want to cancel it now,OTHER
"Hey, I do not want to cancel it now",OTHER
"I do not want to cancel it now, thanks",OTHER
"Actually, I do not want to cancel it now",OTHER
"So, I do not want to cancel it now",OTHER
"Just to confirm, I do not want to cancel it now",OTHER
"Sorry, I do not want to cancel it now",OTHER
"No, I do not want to cancel it now",OTHER
"Wait, I do not want to cancel it now",OTHER
"Ignore the cancellation, I want to keep it",OTHER
"ignore the cancellation, i want to keep it",OTHER
"Hey, Ignore the cancellation, I want to keep it",OTHER
"Ignore the cancellation, I want to keep it, thanks",OTHER
"Actually, Ignore the cancellation, I want to keep it",OTHER
"So, Ignore the cancellation, I want to keep it",OTHER
"Just to confirm, Ignore the cancellation, I want to keep it",OTHER
"Sorry, Ignore the cancellation, I want to keep it",OTHER
"No, Ignore the cancellation, I want to keep it",OTHER
"Wait, Ignore the cancellation, I want to keep it",OTHER
I don’t want to go through with cancelling,OTHER
i don’t want to go through with cancelling,OTHER
"Hey, I don’t want to go through with cancelling",OTHER
"I don’t want to go through with cancelling, thanks",OTHER
"Actually, I don’t want to go through with cancelling",OTHER
"So, I don’t want to go through with cancelling",OTHER
"Just to confirm, I don’t want to go through with cancelling",OTHER
"Sorry, I don’t want to go through with cancelling",OTHER
"No, I don’t want to go through with cancelling",OTHER
"Wait, I don’t want to go through with cancelling",OTHER
Nevermind about cancelling the appointment,OTHER
nevermind about cancelling the appointment,OTHER
"Hey, Nevermind about cancelling the appointment",OTHER
"Nevermind about cancelling the appointment, thanks",OTHER
"Actually, Nevermind about cancelling the appointment",OTHER
"So, Nevermind about cancelling the appointment",OTHER
"Just to confirm, Nevermind about cancelling the appointment",OTHER
"Sorry, Nevermind about cancelling the appointment",OTHER
"No, Nevermind about cancelling the appointment",OTHER
"Wait, Nevermind about cancelling the appointment",OTHER
I’d like to keep the appointment instead of cancelling,OTHER
i’d like to keep the appointment instead of cancelling,OTHER
"Hey, I’d like to keep the appointment instead of cancelling",OTHER
"I’d like to keep the appointment instead of cancelling, thanks",OTHER
"Actually, I’d like to keep the appointment instead of cancelling",OTHER
"So, I’d like to keep the appointment instead of cancelling",OTHER
"Just to confirm, I’d like to keep the appointment instead of cancelling",OTHER
"Sorry, I’d like to keep the appointment instead of cancelling",OTHER
"No, I’d like to keep the appointment instead of cancelling",OTHER
"Wait, I’d like to keep the appointment instead of cancelling",OTHER
I do not need to cancel after all,OTHER
i do not need to cancel after all,OTHER
"Hey, I do not need to cancel after all",OTHER
"I do not need to cancel after all, thanks",OTHER
"Actually, I do not need to cancel after all",OTHER
"So, I do not need to cancel after all",OTHER
"Just to confirm, I do not need to cancel after all",OTHER
"Sorry, I do not need to cancel after all",OTHER
"No, I do not need to cancel after all",OTHER
"Wait, I do not need to cancel after all",OTHER
I decided not to cancel the appointment,OTHER
i decided not to cancel the appointment,OTHER
"Hey, I decided not to cancel the appointment",OTHER
"I decided not to cancel the appointment, thanks",OTHER
"Actually, I decided not to cancel the appointment",OTHER
"So, I decided not to cancel the appointment",OTHER
"Just to confirm, I decided not to cancel the appointment",OTHER
"Sorry, I decided not to cancel the appointment",OTHER
"No, I decided not to cancel the appointment",OTHER
"Wait, I decided not to cancel the appointment",OTHER
Please disregard the cancellation request,OTHER
please disregard the cancellation request,OTHER
"Hey, Please disregard the cancellation request",OTHER
"Please disregard the cancellation request, thanks",OTHER
"Actually, Please disregard the cancellation request",OTHER
"So, Please disregard the cancellation request",OTHER
"Just to confirm, Please disregard the cancellation request",OTHER
"Sorry, Please disregard the cancellation request",OTHER
"No, Please disregard the cancellation request",OTHER
"Wait, Please disregard the cancellation request",OTHER
Forget the cancellation,OTHER
forget the cancellation,OTHER
"Hey, Forget the cancellation",OTHER
"Forget the cancellation, thanks",OTHER
"Actually, Forget the cancellation",OTHER
"So, Forget the cancellation",OTHER
"Just to confirm, Forget the cancellation",OTHER
"Sorry, Forget the cancellation",OTHER
"No, Forget the cancellation",OTHER
"Wait, Forget the cancellation",OTHER
I no longer want to cancel,OTHER
i no longer want to cancel,OTHER
"Hey, I no longer want to cancel",OTHER
"I no longer want to cancel, thanks",OTHER
"Actually, I no longer want to cancel",OTHER
"So, I no longer want to cancel",OTHER
"Just to confirm, I no longer want to cancel",OTHER
"Sorry, I no longer want to cancel",OTHER
"No, I no longer want to cancel",OTHER
"Wait, I no longer want to cancel",OTHER
