text,label
Put me down for 12-19-26 around 11:45 pm if possible?,APPT_NEW
How about on Jul 11th at noon if possible!,APPT_NEW
"Book me on August 15, 2026 around 7:45 pm",APPT_NEW
"Tentatively set Feb 2nd around 5:15 pm, if you have it?",APPT_NEW
"Let's shoot for 10-15-25 around 6:45am, if you have it",APPT_NEW
Schedule it on 15 December 2026 around noon,APPT_NEW
"Book me on July 13, 2026 around midnight that works",APPT_NEW
How about midnight on 05/24/2025 if possible?,APPT_NEW
"Friday, April 16th at 11:15 pm, assuming that's open!",APPT_NEW
next Sunday at 3:30 pm that works!,APPT_NEW
"Reserve 23:30 on March 16, 2027 if that works",APPT_NEW
"Monday, July 20th at 9:30 pm!",APPT_NEW
Please schedule me for 26 June 2027 around 4:30pm thanks.,APPT_NEW
Please schedule me for 3:15 am on 5-9-27 if that works!,APPT_NEW
Let's do 05:00 on 7-26-25 thanks!,APPT_NEW
12/27/2025 at 9:00pm thanks!,APPT_NEW
"Let's do August 18, 2026 around 3:45 pm thanks!",APPT_NEW
00:15 on next Saturday that works!,APPT_NEW
"Lock in Monday, July 14th at 5:30am if that works.",APPT_NEW
next Tuesday at noon if that works.,APPT_NEW
"09:45 on next Tuesday, if you have it",APPT_NEW
I'd like on next Thursday at 12:30 thanks,APPT_NEW
Can you schedule Jun 7th for 10:30 pm.,APPT_NEW
Tentatively set 9-13-27 at midnight.,APPT_NEW
"Could we pick Monday, October 25th around 4:45 pm thanks.",APPT_NEW
"I'd like on Sunday, November 15th at 5:00 am, if available.",APPT_NEW
How about on next Sunday at 04:30 if possible,APPT_NEW
"Reserve on 06/01/2025 at noon, if available.",APPT_NEW
"12:45 am on July 15, 2027, if you have it!",APPT_NEW
How about 16 November 2025 at noon please.,APPT_NEW
"Could we pick March 16, 2025 at noon if possible",APPT_NEW
"Please schedule me for Thursday, November 18th around 2:30pm.",APPT_NEW
"next Friday at 02:45, assuming that's open?",APPT_NEW
Pencil me in on noon on 6-12-25 if that works.,APPT_NEW
07/16/2027 at 14:30,APPT_NEW
"Pencil me in on next Friday for 10:00 am, if available",APPT_NEW
Put me down for 07/22/2026 around midnight if that works.,APPT_NEW
Book me on on 7-6-26 at 1:30 am that works?,APPT_NEW
I'm thinking on 8-12-27 at noon that works?,APPT_NEW
"Pencil me in on 11/13/2025 for 22:15, if available.",APPT_NEW
"Lock in on next Wednesday at midnight, assuming that's open",APPT_NEW
Let's aim for on 7 April 2027 at 6:00 am if that works,APPT_NEW
4:15am on next Friday please,APPT_NEW
"August 26, 2027 at 4:30am, if you have it",APPT_NEW
"2 February 2025 at 6:45 pm, if available",APPT_NEW
10-27-26 at 4:30am if possible?,APPT_NEW
"Tentatively set on January 2, 2025 at midnight, if available.",APPT_NEW
How about Feb 9th around 6:15pm if possible!,APPT_NEW
"Tuesday, June 8th at 05:00, if you have it.",APPT_NEW
Can we book 5-26-25 at 10:45pm if that works?,APPT_NEW
6:45pm on Nov 24th if that works,APPT_NEW
Book me on on 02/12/2026 at noon?,APPT_NEW
"Lock in April 26, 2027 for 5:15am if possible",APPT_NEW
"July 27, 2025 at midnight, assuming that's open?",APPT_NEW
"How about Jun 5th around 7:00 am, if you have it!",APPT_NEW
Let's do 03/09/2026 at 1:15 pm that works,APPT_NEW
"Schedule it on noon on May 16, 2025 thanks.",APPT_NEW
I'm thinking midnight on May 4th please?,APPT_NEW
"Tentatively set July 6, 2026 around 11:30 pm, assuming that's open.",APPT_NEW
09/05/2026 at 12:30 am!,APPT_NEW
Reserve 19 May 2025 around 4:15 am thanks?,APPT_NEW
"Pencil me in on 8:15 am on Thursday, February 20th that works?",APPT_NEW
"Friday, February 23rd at 13:00, assuming that's open",APPT_NEW
Please schedule me for 4:30 am on 07/25/2025,APPT_NEW
Schedule my appointment for 6-19-27 at noon thanks,APPT_NEW
"Schedule it on next Monday for midnight, if you have it.",APPT_NEW
"I'm thinking January 8, 2025 at 7:15 am that works",APPT_NEW
"I'm thinking on Saturday, January 4th at 6:30am, if you have it!",APPT_NEW
"Aug 4th at 3:15am, assuming that's open.",APPT_NEW
"3:00am on Sep 25th, if you have it?",APPT_NEW
"Maybe do on Friday, April 5th at 2:45 pm, if available.",APPT_NEW
"October 17, 2027 at 12:00 thanks!",APPT_NEW
7-27-27 at 10:45am if that works?,APPT_NEW
"Put me down for November 21, 2026 at 11:00 am, if available",APPT_NEW
Could we pick 1 November 2027 around midnight.,APPT_NEW
"Friday, October 9th at 8:00am, if you have it.",APPT_NEW
Can we book Apr 2nd around 03:30 please?,APPT_NEW
"I'd like September 9, 2027 for noon that works?",APPT_NEW
Reserve on 9 May 2027 at 23:00 thanks!,APPT_NEW
Tentatively set on Sep 23rd at midnight,APPT_NEW
4-7-26 at noon thanks?,APPT_NEW
Schedule it on Jun 16th at 09:15 if possible.,APPT_NEW
"Oct 28th at midnight, if you have it.",APPT_NEW
Put me down for 12/05/2027 around 10:30 am that works?,APPT_NEW
"3:30 pm on Sunday, December 28th.",APPT_NEW
"Reserve on 10/04/2027 at midnight, if available.",APPT_NEW
"Lock in Wednesday, August 10th around midnight",APPT_NEW
5:30 pm on 10 August 2026 thanks!,APPT_NEW
7:30 am on 6-27-26.,APPT_NEW
midnight on Oct 16th if that works!,APPT_NEW
I'd like 11/12/2027 at 12:00 am if that works!,APPT_NEW
midnight on 11-18-26 if that works!,APPT_NEW
"Let's aim for on Feb 6th at 10:30am, if you have it",APPT_NEW
"Schedule my appointment for Wednesday, November 10th for 4:45 pm, if you have it",APPT_NEW
"Could we pick 14 April 2027 for 01:00, if available.",APPT_NEW
"Can we book Friday, May 23rd for noon.",APPT_NEW
"Could we pick 8-25-25 for 6:30 pm, if available?",APPT_NEW
Pencil me in on 3-6-25 at 4:00pm if possible.,APPT_NEW
Let's aim for 01:00 on 08/20/2026 if that works?,APPT_NEW
"Book me on 18:00 on Monday, January 9th, if available!",APPT_NEW
Can we book 4-13-25 for 1:45am thanks?,APPT_NEW
"midnight on next Tuesday, assuming that's open",APPT_NEW
"midnight on Saturday, November 13th!",APPT_NEW
"Mar 6th at 12:15pm, if you have it!",APPT_NEW
Let's shoot for next Thursday at 10:45am if that works!,APPT_NEW
9:30 am on 07/07/2025 that works.,APPT_NEW
"Can we book Tuesday, March 8th for 02:15, if you have it?",APPT_NEW
Lock in Apr 6th around midnight that works?,APPT_NEW
Can you schedule next Thursday for 21:15 if that works!,APPT_NEW
"I'm thinking 7-20-25 around 6:15am, if you have it.",APPT_NEW
"Book me on Saturday, July 1st at 18:15 please!",APPT_NEW
"Schedule my appointment for 02:30 on Monday, June 7th that works.",APPT_NEW
12:30 on next Saturday if possible!,APPT_NEW
"Book me on Sunday, January 12th around noon thanks!",APPT_NEW
Tentatively set 4 November 2026 for 09:00?,APPT_NEW
"6:30 am on 10/06/2025, if you have it.",APPT_NEW
07:45 on 11-6-27,APPT_NEW
How about next Friday around 7:00 pm.,APPT_NEW
"June 24, 2025 at 1:45 pm if that works.",APPT_NEW
"Reserve 6-23-26 around 11:45pm, if available?",APPT_NEW
Let's aim for 25 August 2025 for 1:30 am thanks?,APPT_NEW
I'm thinking noon on 2 April 2026 if possible,APPT_NEW
"Let's do Thursday, December 16th for 7:15am if possible!",APPT_NEW
"Let's shoot for Tuesday, May 5th around 18:15, if you have it.",APPT_NEW
Reserve 22 November 2025 at noon,APPT_NEW
"Let's shoot for April 2, 2026 at 8:30 am, assuming that's open",APPT_NEW
How about 18:30 on 06/15/2025.,APPT_NEW
"Can we book Saturday, August 3rd around 10:30am, if available!",APPT_NEW
"Can you schedule September 11, 2025 around 11:00 thanks",APPT_NEW
"December 1, 2025 at 12:15, if you have it?",APPT_NEW
Schedule my appointment for Dec 27th around noon if that works,APPT_NEW
"Put me down for Mar 18th at 8:15am, if available.",APPT_NEW
I'd like 08/14/2025 for 23:15 if possible.,APPT_NEW
"Put me down for midnight on Thursday, March 15th if that works?",APPT_NEW
next Sunday at 4:45 pm.,APPT_NEW
"Let's aim for July 11, 2027 around 2:00 pm, if available?",APPT_NEW
"9:30 pm on 8-26-25, if you have it.",APPT_NEW
Schedule it on on 8-14-27 at noon if that works.,APPT_NEW
"5-19-27 at noon, if you have it",APPT_NEW
"Can we book Thursday, April 22nd around 10:00 pm, if you have it",APPT_NEW
Maybe do 17 June 2026 at midnight if possible?,APPT_NEW
"Could we pick 4 December 2027 for 8:00 am, assuming that's open",APPT_NEW
Put me down for on 8-8-27 at 6:00pm please!,APPT_NEW
"10:00pm on 9-18-25, if you have it!",APPT_NEW
4:30am on next Monday?,APPT_NEW
"Let's shoot for 1-23-25 at 06:45, if available?",APPT_NEW
"April 19, 2027 at 11:30 pm",APPT_NEW
