text,label
Look up availability for next wednesday.,SEARCH_AVAILABILITY
"I'd like to know what times are open for May 22nd, 2026.",SEARCH_AVAILABILITY
"Tell me the appointment availability on May 24th, 2025.",SEARCH_AVAILABILITY
What times are available for appointments on sunday?,SEARCH_AVAILABILITY
"Please find open appointments for April 2nd, 2026.",SEARCH_AVAILABILITY
Show me the available appointment times on next sunday.,SEARCH_AVAILABILITY
Show open booking times for October 1st.,SEARCH_AVAILABILITY
Show me the available appointment times on November 5th.,SEARCH_AVAILABILITY
Could you tell me what appointment times are open for next monday?,SEARCH_AVAILABILITY
"Display available time slots for August 17th, 2026.",SEARCH_AVAILABILITY
Please find open appointments for June 26th.,SEARCH_AVAILABILITY
Check the open time slots for sunday.,SEARCH_AVAILABILITY
I'd like to know what times are open for January 12th.,SEARCH_AVAILABILITY
Can you pull up the schedule for February 22nd?,SEARCH_AVAILABILITY
I need to check available times for thursday.,SEARCH_AVAILABILITY
Can you pull up the schedule for next friday?,SEARCH_AVAILABILITY
I'd like to see available times on sunday.,SEARCH_AVAILABILITY
Check available appointments on next saturday.,SEARCH_AVAILABILITY
Check available appointments on December 7th.,SEARCH_AVAILABILITY
What times are available for appointments on November 14th?,SEARCH_AVAILABILITY
Look up availability for June 18th.,SEARCH_AVAILABILITY
Show available time slots for next saturday.,SEARCH_AVAILABILITY
Please tell me the available appointment slots for next tuesday.,SEARCH_AVAILABILITY
"I want to see open appointment times on January 16th, 2025.",SEARCH_AVAILABILITY
"Show me the available appointment times on August 22nd, 2026.",SEARCH_AVAILABILITY
I'd like to know what times are open for April 22nd.,SEARCH_AVAILABILITY
Could you tell me what appointment times are open for sunday?,SEARCH_AVAILABILITY
Show me the available appointment times on next saturday.,SEARCH_AVAILABILITY
Please show appointment availability for next tuesday.,SEARCH_AVAILABILITY
"I'd like to book something—what times are open July 10th, 2026?",SEARCH_AVAILABILITY
Can you look up available appointments for tuesday?,SEARCH_AVAILABILITY
What open times do you have for next sunday?,SEARCH_AVAILABILITY
"Please tell me the available appointment slots for May 3rd, 2026.",SEARCH_AVAILABILITY
"I'd like to see available times on July 20th, 2026.",SEARCH_AVAILABILITY
I'd like to know what times are open for next monday.,SEARCH_AVAILABILITY
Please tell me the available appointment slots for next saturday.,SEARCH_AVAILABILITY
Show available time slots for October 11th.,SEARCH_AVAILABILITY
"I'd like to know what times are open for November 24th, 2025.",SEARCH_AVAILABILITY
Look up availability for next thursday.,SEARCH_AVAILABILITY
Can you check what appointment times are available on November 21st?,SEARCH_AVAILABILITY
Display available time slots for saturday.,SEARCH_AVAILABILITY
"Tell me what times I can book an appointment on August 13th, 2026.",SEARCH_AVAILABILITY
Check the open time slots for next wednesday.,SEARCH_AVAILABILITY
Could you show open booking slots on tuesday?,SEARCH_AVAILABILITY
"Please check availability on April 16th, 2026.",SEARCH_AVAILABILITY
Find open appointments for next thursday.,SEARCH_AVAILABILITY
"Check the open time slots for January 13th, 2026.",SEARCH_AVAILABILITY
I want to see open appointment times on tuesday.,SEARCH_AVAILABILITY
I'd like to book something—what times are open next sunday?,SEARCH_AVAILABILITY
Could you tell me what appointment times are open for saturday?,SEARCH_AVAILABILITY
Can you list the available appointment slots for tuesday?,SEARCH_AVAILABILITY
Find all available times for next tuesday.,SEARCH_AVAILABILITY
"Find open appointments for April 25th, 2025.",SEARCH_AVAILABILITY
Can you check what appointment times are available on next sunday?,SEARCH_AVAILABILITY
Find all available times for June 21st.,SEARCH_AVAILABILITY
I'd like to know what times are open for next friday.,SEARCH_AVAILABILITY
Check available appointments on March 22nd.,SEARCH_AVAILABILITY
"I'd like to know what times are open for November 8th, 2025.",SEARCH_AVAILABILITY
"I need to check available times for October 25th, 2025.",SEARCH_AVAILABILITY
Check available appointments on March 12th.,SEARCH_AVAILABILITY
"Could you show open booking slots on April 9th, 2025?",SEARCH_AVAILABILITY
"Can you pull up the schedule for June 13th, 2026?",SEARCH_AVAILABILITY
Check the open time slots for April 12th.,SEARCH_AVAILABILITY
I'd like to know what times are open for sunday.,SEARCH_AVAILABILITY
Check available appointments on January 3rd.,SEARCH_AVAILABILITY
I'd like to know what times are open for April 21st.,SEARCH_AVAILABILITY
"Please find open appointments for February 9th, 2026.",SEARCH_AVAILABILITY
"I'd like to know what times are open for January 13th, 2026.",SEARCH_AVAILABILITY
"I'd like to see available times on May 24th, 2025.",SEARCH_AVAILABILITY
Display available time slots for next wednesday.,SEARCH_AVAILABILITY
Could you tell me what appointment times are open for July 26th?,SEARCH_AVAILABILITY
Tell me what times I can book an appointment on thursday.,SEARCH_AVAILABILITY
Please check availability on January 28th.,SEARCH_AVAILABILITY
What open times do you have for next saturday?,SEARCH_AVAILABILITY
Can you look up available appointments for sunday?,SEARCH_AVAILABILITY
Display available time slots for July 16th.,SEARCH_AVAILABILITY
I want to see open appointment times on next saturday.,SEARCH_AVAILABILITY
Please tell me the available appointment slots for January 6th.,SEARCH_AVAILABILITY
"Find open appointments for November 2nd, 2025.",SEARCH_AVAILABILITY
Tell me what times I can book an appointment on December 26th.,SEARCH_AVAILABILITY
Can you pull up the schedule for next monday?,SEARCH_AVAILABILITY
Please check availability on next wednesday.,SEARCH_AVAILABILITY
Could you show open booking slots on next sunday?,SEARCH_AVAILABILITY
Please check availability on August 24th.,SEARCH_AVAILABILITY
Could you tell me what appointment times are open for next wednesday?,SEARCH_AVAILABILITY
Look up availability for October 28th.,SEARCH_AVAILABILITY
"Show open booking times for April 8th, 2026.",SEARCH_AVAILABILITY
Find all available times for June 20th.,SEARCH_AVAILABILITY
Can you look up available appointments for September 13th?,SEARCH_AVAILABILITY
Check available appointments on wednesday.,SEARCH_AVAILABILITY
What are the available booking times for next wednesday?,SEARCH_AVAILABILITY
Please find open appointments for August 21st.,SEARCH_AVAILABILITY
Please find open appointments for next thursday.,SEARCH_AVAILABILITY
Find all available times for next sunday.,SEARCH_AVAILABILITY
"What open times do you have for January 9th, 2025?",SEARCH_AVAILABILITY
What times are available for appointments on September 10th?,SEARCH_AVAILABILITY
Tell me what times I can book an appointment on next sunday.,SEARCH_AVAILABILITY
What are the available booking times for thursday?,SEARCH_AVAILABILITY
What times are available for appointments on September 20th?,SEARCH_AVAILABILITY
"Can you list the available appointment slots for October 9th, 2025?",SEARCH_AVAILABILITY
Tell me what times I can book an appointment on next tuesday.,SEARCH_AVAILABILITY
"Tell me what times I can book an appointment on April 3rd, 2026.",SEARCH_AVAILABILITY
I need to check available times for next tuesday.,SEARCH_AVAILABILITY
What open times do you have for monday?,SEARCH_AVAILABILITY
Check available appointments on November 7th.,SEARCH_AVAILABILITY
Look up availability for January 4th.,SEARCH_AVAILABILITY
I'd like to book something—what times are open January 7th?,SEARCH_AVAILABILITY
Show open booking times for saturday.,SEARCH_AVAILABILITY
"Can you look up available appointments for December 14th, 2026?",SEARCH_AVAILABILITY
"I need to check available times for September 20th, 2025.",SEARCH_AVAILABILITY
"I'd like to know what times are open for August 24th, 2026.",SEARCH_AVAILABILITY
Tell me the appointment availability on July 18th.,SEARCH_AVAILABILITY
I'd like to book something—what times are open next thursday?,SEARCH_AVAILABILITY
Tell me the appointment availability on next tuesday.,SEARCH_AVAILABILITY
"Can you pull up the schedule for December 25th, 2026?",SEARCH_AVAILABILITY
I want to see open appointment times on next wednesday.,SEARCH_AVAILABILITY
Show open booking times for January 22nd.,SEARCH_AVAILABILITY
Check available appointments on August 10th.,SEARCH_AVAILABILITY
I'd like to know what times are open for December 13th.,SEARCH_AVAILABILITY
"What open times do you have for March 3rd, 2025?",SEARCH_AVAILABILITY
Tell me the appointment availability on next monday.,SEARCH_AVAILABILITY
Show open booking times for June 12th.,SEARCH_AVAILABILITY
What are the available booking times for July 9th?,SEARCH_AVAILABILITY
Tell me the appointment availability on October 13th.,SEARCH_AVAILABILITY
Check available appointments on June 15th.,SEARCH_AVAILABILITY
"Can you check what appointment times are available on December 15th, 2025?",SEARCH_AVAILABILITY
Tell me the appointment availability on March 25th.,SEARCH_AVAILABILITY
"Please tell me the available appointment slots for February 8th, 2025.",SEARCH_AVAILABILITY
Show me the available appointment times on July 16th.,SEARCH_AVAILABILITY
Please show appointment availability for next sunday.,SEARCH_AVAILABILITY
I need to check available times for November 6th.,SEARCH_AVAILABILITY
I'd like to see available times on next thursday.,SEARCH_AVAILABILITY
Tell me what times I can book an appointment on April 2nd.,SEARCH_AVAILABILITY
Could you show open booking slots on next monday?,SEARCH_AVAILABILITY
Can you pull up the schedule for next wednesday?,SEARCH_AVAILABILITY
Can you look up available appointments for May 7th?,SEARCH_AVAILABILITY
"Please tell me the available appointment slots for August 10th, 2025.",SEARCH_AVAILABILITY
What are the available booking times for June 23rd?,SEARCH_AVAILABILITY
"Can you pull up the schedule for March 27th, 2025?",SEARCH_AVAILABILITY
"I need to check available times for May 25th, 2025.",SEARCH_AVAILABILITY
"I'd like to know what times are open for October 20th, 2025.",SEARCH_AVAILABILITY
Show available time slots for March 18th.,SEARCH_AVAILABILITY
Can you look up available appointments for thursday?,SEARCH_AVAILABILITY
Show available time slots for saturday.,SEARCH_AVAILABILITY
I want to see open appointment times on March 10th.,SEARCH_AVAILABILITY
What times are available for appointments on next thursday?,SEARCH_AVAILABILITY
Can you pull up the schedule for February 28th?,SEARCH_AVAILABILITY
"Show open booking times for July 22nd, 2026.",SEARCH_AVAILABILITY
Please find open appointments for sunday.,SEARCH_AVAILABILITY
Find all available times for saturday.,SEARCH_AVAILABILITY
"I'd like to book something—what times are open December 16th, 2025?",SEARCH_AVAILABILITY
Find open appointments for next monday.,SEARCH_AVAILABILITY
What times are available for appointments on next monday?,SEARCH_AVAILABILITY
Can you look up available appointments for next friday?,SEARCH_AVAILABILITY
Look up availability for tuesday.,SEARCH_AVAILABILITY
What open times do you have for November 16th?,SEARCH_AVAILABILITY
I'd like to see available times on monday.,SEARCH_AVAILABILITY
I'd like to know what times are open for August 16th.,SEARCH_AVAILABILITY
Can you pull up the schedule for thursday?,SEARCH_AVAILABILITY
Show me the available appointment times on next tuesday.,SEARCH_AVAILABILITY
What open times do you have for October 11th?,SEARCH_AVAILABILITY
"Can you list the available appointment slots for February 6th, 2026?",SEARCH_AVAILABILITY
What times are available for appointments on next sunday?,SEARCH_AVAILABILITY
Can you check what appointment times are available on next saturday?,SEARCH_AVAILABILITY
Could you tell me what appointment times are open for February 24th?,SEARCH_AVAILABILITY
I'd like to see available times on saturday.,SEARCH_AVAILABILITY
"Could you tell me what appointment times are open for September 27th, 2025?",SEARCH_AVAILABILITY
"What times are available for appointments on January 3rd, 2026?",SEARCH_AVAILABILITY
"Can you look up available appointments for January 7th, 2026?",SEARCH_AVAILABILITY
"What are the available booking times for March 13th, 2026?",SEARCH_AVAILABILITY
"Can you pull up the schedule for April 23rd, 2025?",SEARCH_AVAILABILITY
Check the open time slots for saturday.,SEARCH_AVAILABILITY
Can you look up available appointments for wednesday?,SEARCH_AVAILABILITY
Please find open appointments for next sunday.,SEARCH_AVAILABILITY
Please tell me the available appointment slots for monday.,SEARCH_AVAILABILITY
Find open appointments for March 17th.,SEARCH_AVAILABILITY
Show open booking times for monday.,SEARCH_AVAILABILITY
"Please find open appointments for July 7th, 2026.",SEARCH_AVAILABILITY
Tell me what times I can book an appointment on sunday.,SEARCH_AVAILABILITY
"Check the open time slots for January 22nd, 2025.",SEARCH_AVAILABILITY
What open times do you have for next monday?,SEARCH_AVAILABILITY
"Check available appointments on April 24th, 2026.",SEARCH_AVAILABILITY
Please tell me the available appointment slots for next wednesday.,SEARCH_AVAILABILITY
I'd like to book something—what times are open thursday?,SEARCH_AVAILABILITY
I'd like to see available times on November 25th.,SEARCH_AVAILABILITY
Please check availability on sunday.,SEARCH_AVAILABILITY
"Please check availability on November 28th, 2026.",SEARCH_AVAILABILITY
Tell me the appointment availability on tuesday.,SEARCH_AVAILABILITY
"Could you show open booking slots on January 11th, 2026?",SEARCH_AVAILABILITY
Could you show open booking slots on next saturday?,SEARCH_AVAILABILITY
"Please find open appointments for February 5th, 2025.",SEARCH_AVAILABILITY
Please find open appointments for wednesday.,SEARCH_AVAILABILITY
Find open appointments for saturday.,SEARCH_AVAILABILITY
Could you show open booking slots on next thursday?,SEARCH_AVAILABILITY
Can you list the available appointment slots for next thursday?,SEARCH_AVAILABILITY
Please find open appointments for April 16th.,SEARCH_AVAILABILITY
"Show available time slots for May 20th, 2025.",SEARCH_AVAILABILITY
"What open times do you have for September 14th, 2025?",SEARCH_AVAILABILITY
Show available time slots for friday.,SEARCH_AVAILABILITY
I want to see open appointment times on wednesday.,SEARCH_AVAILABILITY
Could you show open booking slots on next wednesday?,SEARCH_AVAILABILITY
Can you look up available appointments for next thursday?,SEARCH_AVAILABILITY
"Can you list the available appointment slots for September 27th, 2026?",SEARCH_AVAILABILITY
Please tell me the available appointment slots for next thursday.,SEARCH_AVAILABILITY
What times are available for appointments on next friday?,SEARCH_AVAILABILITY
"Tell me what times I can book an appointment on July 27th, 2026.",SEARCH_AVAILABILITY
"Can you list the available appointment slots for February 11th, 2025?",SEARCH_AVAILABILITY
I'd like to know what times are open for wednesday.,SEARCH_AVAILABILITY
What are the available booking times for tuesday?,SEARCH_AVAILABILITY
Could you tell me what appointment times are open for June 8th?,SEARCH_AVAILABILITY
Tell me the appointment availability on next sunday.,SEARCH_AVAILABILITY
"Tell me the appointment availability on November 21st, 2026.",SEARCH_AVAILABILITY
What open times do you have for August 8th?,SEARCH_AVAILABILITY
Find all available times for next saturday.,SEARCH_AVAILABILITY
"What open times do you have for September 23rd, 2025?",SEARCH_AVAILABILITY
What open times do you have for wednesday?,SEARCH_AVAILABILITY
Pull up appointment times for friday.,SEARCH_AVAILABILITY
Could you tell me what appointment times are open for September 10th?,SEARCH_AVAILABILITY
Check the open time slots for next thursday.,SEARCH_AVAILABILITY
I'd like to see available times on January 14th.,SEARCH_AVAILABILITY
I need to check available times for sunday.,SEARCH_AVAILABILITY
"Check available appointments on October 4th, 2025.",SEARCH_AVAILABILITY
What times are available for appointments on thursday?,SEARCH_AVAILABILITY
What are the available booking times for August 5th?,SEARCH_AVAILABILITY
"I need to check available times for June 6th, 2025.",SEARCH_AVAILABILITY
"I need to check available times for September 2nd, 2026.",SEARCH_AVAILABILITY
Find open appointments for wednesday.,SEARCH_AVAILABILITY
"Show open booking times for November 11th, 2026.",SEARCH_AVAILABILITY
Please show appointment availability for wednesday.,SEARCH_AVAILABILITY
Can you pull up the schedule for tuesday?,SEARCH_AVAILABILITY
I'd like to know what times are open for April 4th.,SEARCH_AVAILABILITY
"Please find open appointments for December 25th, 2026.",SEARCH_AVAILABILITY
"I want to see open appointment times on December 5th, 2025.",SEARCH_AVAILABILITY
"Show open booking times for May 22nd, 2026.",SEARCH_AVAILABILITY
Pull up appointment times for next monday.,SEARCH_AVAILABILITY
Check available appointments on next monday.,SEARCH_AVAILABILITY
Look up availability for next friday.,SEARCH_AVAILABILITY
I'd like to know what times are open for friday.,SEARCH_AVAILABILITY
Could you tell me what appointment times are open for March 12th?,SEARCH_AVAILABILITY
"I'd like to book something—what times are open March 10th, 2026?",SEARCH_AVAILABILITY
Pull up appointment times for next tuesday.,SEARCH_AVAILABILITY
"Could you show open booking slots on January 8th, 2026?",SEARCH_AVAILABILITY
Can you look up available appointments for monday?,SEARCH_AVAILABILITY
Check available appointments on next friday.,SEARCH_AVAILABILITY
