text,label
ok sounds awesome!.,CONFIRM
ah for sure yes please,CONFIRM
uh Ye.,CONFIRM
yep Ye!,CONFIRM
"great, yes, thank you!!",CONFIRM
ah of course,CONFIRM
"uh thank you, that is correct please",CONFIRM
hmm yeah that works perfectly...,CONFIRM
uh sounds awesome thanks,CONFIRM
you nailed it.,CONFIRM
ah good one yes!,CONFIRM
ok Yes,CONFIRM
yep looks correct to me bro please,CONFIRM
"ok sounds excellent, thank you.",CONFIRM
"yeah looks good, see you then! please",CONFIRM
ah correct...,CONFIRM
well yeah that works perfectly please,CONFIRM
well sounds perfect! thank you,CONFIRM
yes thanks that works...,CONFIRM
that will do.,CONFIRM
hmm for sure yes!,CONFIRM
"ah great job, yes thank you",CONFIRM
you got it!,CONFIRM
uh yes thanks that works!,CONFIRM
"ah cool, yeah!",CONFIRM
yep you got it.,CONFIRM
yep that is correct,CONFIRM
"ah awesome, correct please",CONFIRM
"well cool, yeah",CONFIRM
hmm yep,CONFIRM
well yes thanks that works please,CONFIRM
uh sounds perfect!.,CONFIRM
ah looks great to me thank you,CONFIRM
uh yeah thanks,CONFIRM
"ah beautiful, thank you please",CONFIRM
yep yes thanks that works.,CONFIRM
"yeah thank you, that is correct...",CONFIRM
yep You got it right! good job. thank you,CONFIRM
"well amazing, lets do it!",CONFIRM
ah that will do thank you,CONFIRM
uh sounds awesome.,CONFIRM
ah good one yes please,CONFIRM
hmm nice! thats correct thank you,CONFIRM
You got it right! good job. please,CONFIRM
ah sure thank you,CONFIRM
ah sounds awesome...,CONFIRM
correct,CONFIRM
yep works perfectly thanks,CONFIRM
well yuh!,CONFIRM
ah You got it right! good job. thank you,CONFIRM
"ok great job, yes",CONFIRM
hmm ya...,CONFIRM
looks correct to me bro thank you,CONFIRM
ok Yes thank you,CONFIRM
hmm You got it right! good job. thanks,CONFIRM
uh looks correct to me bro...,CONFIRM
"ok awesome, correct thank you",CONFIRM
"ah absolutely amazing, yes that is the right date.",CONFIRM
"ah great, yes, thank you!",CONFIRM
well of course please,CONFIRM
well yep yep...,CONFIRM
yep! you got it right for sure please,CONFIRM
ah yes i agree...,CONFIRM
works perfectly,CONFIRM
"ok absolutely amazing, yes that is the right date thanks",CONFIRM
well works fine for me thanks,CONFIRM
"yeah great job, yes.",CONFIRM
well yes i agree!,CONFIRM
yeah awesome yes.,CONFIRM
You got it right! good job.,CONFIRM
hmm looks correct to me bro.,CONFIRM
well sure thing.,CONFIRM
yeah Yes thank you,CONFIRM
yeah awesome yes.,CONFIRM
"brilliant, thats correct",CONFIRM
ah sure thing,CONFIRM
yeah that will do thank you,CONFIRM
sure...,CONFIRM
hmm looks good...,CONFIRM
yeah sounds awesome.,CONFIRM
works perfectly thanks,CONFIRM
ah looks great to me thank you,CONFIRM
uh for sure yes please,CONFIRM
ah works perfectly,CONFIRM
"ah thank you, that is correct...",CONFIRM
hmm yep thanks,CONFIRM
well yeah that works perfectly!,CONFIRM
ah yep! you got it right for sure thank you,CONFIRM
"ok amazing, lets do it thanks",CONFIRM
yeah that will do please,CONFIRM
yep of course thank you,CONFIRM
uh of course,CONFIRM
"beautiful, thank you!",CONFIRM
"yeah amazing, lets do it thanks",CONFIRM
uh yep!,CONFIRM
"ah thank you, that is correct.",CONFIRM
hmm that's exactly right thanks,CONFIRM
ok looks great to me,CONFIRM
yep.,CONFIRM
ok yeah that works perfectly.,CONFIRM
yeah Yes.,CONFIRM
hmm Ye thank you,CONFIRM
uh looks good!,CONFIRM
"hmm great, yes, thank you!...",CONFIRM
"ah sounds excellent, thank you thanks",CONFIRM
ok correct...,CONFIRM
yep Yes!,CONFIRM
"uh absolutely amazing, yes that is the right date",CONFIRM
yes definitely...,CONFIRM
sounds perfect!...,CONFIRM
yeah works perfectly thank you,CONFIRM
hmm You got it right! good job. please,CONFIRM
yeah you got it thanks,CONFIRM
ah looks correct to me bro.,CONFIRM
"well thank you, that is correct.",CONFIRM
sounds good to me thank you,CONFIRM
ok that will do,CONFIRM
well yeah that works perfectly...,CONFIRM
"yeah thank you, that is correct thanks",CONFIRM
"brilliant, thats correct",CONFIRM
"well amazing, lets do it thanks",CONFIRM
"hmm thank you, that is correct",CONFIRM
yeah yeah that works perfectly.,CONFIRM
well looks great to me.,CONFIRM
yeah awesome yes...,CONFIRM
yes indeed thanks,CONFIRM
well you got it thank you,CONFIRM
yeah works fine for me!,CONFIRM
yup that’s right!,CONFIRM
well yeah that works perfectly please,CONFIRM
yes please thank you,CONFIRM
hmm for sure yes thanks,CONFIRM
hmm you nailed it,CONFIRM
well nice! thats correct.,CONFIRM
yeah ya thanks,CONFIRM
yep,CONFIRM
"uh great, yes, thank you! thanks",CONFIRM
ah looks correct to me bro,CONFIRM
uh looks great to me...,CONFIRM
uh looks great to me thanks,CONFIRM
ok you nailed it please,CONFIRM
uh You got it right! good job. thanks,CONFIRM
uh yep yep...,CONFIRM
"yep absolutely amazing, yes that is the right date",CONFIRM
ah good one yes,CONFIRM
looks great to me please,CONFIRM
ah exactly please,CONFIRM
well looks correct to me bro thanks,CONFIRM
ah yep yep thank you,CONFIRM
yep yes indeed!,CONFIRM
well yes i agree please,CONFIRM
"well cool, yeah",CONFIRM
"well sounds excellent, thank you please",CONFIRM
"yeah looks good, see you then! thanks",CONFIRM
well sounds awesome!!,CONFIRM
yeah.,CONFIRM
"ah sounds excellent, thank you thank you",CONFIRM
ok sounds awesome!...,CONFIRM
"well beautiful, thank you thank you",CONFIRM
"ok beautiful, thank you please",CONFIRM
yes indeed thanks,CONFIRM
"yep looks good, see you then!.",CONFIRM
yep yes please,CONFIRM
"well amazing, lets do it!",CONFIRM
ok sounds awesome...,CONFIRM
ok yes please thank you,CONFIRM
"awesome, correct thanks",CONFIRM
"hmm great, yes, thank you! please",CONFIRM
ok sure thing thanks,CONFIRM
uh that will do thank you,CONFIRM
sure!,CONFIRM
uh awesome yes thank you,CONFIRM
yep yes i agree.,CONFIRM
yep works perfectly,CONFIRM
"ok brilliant, thats correct!",CONFIRM
yeah works fine for me please,CONFIRM
yes please thank you,CONFIRM
well yeah,CONFIRM
"ok amazing, lets do it!",CONFIRM
yep You got it right! good job..,CONFIRM
ok for sure yes please,CONFIRM
works perfectly thank you,CONFIRM
hmm sounds awesome,CONFIRM
well looks good thank you,CONFIRM
sounds good to me...,CONFIRM
yep sounds awesome! thank you,CONFIRM
hmm yuh!,CONFIRM
"awesome, correct please",CONFIRM
yep looks great to me,CONFIRM
yep yep yep please,CONFIRM
"ok absolutely amazing, yes that is the right date...",CONFIRM
yep works fine for me.,CONFIRM
yeah sounds good to me.,CONFIRM
looks good...,CONFIRM
hmm awesome yes thank you,CONFIRM
uh for sure yes!,CONFIRM
you got it thanks,CONFIRM
"great, yes, thank you! thanks",CONFIRM
ok that's exactly right thanks,CONFIRM
ah sure please,CONFIRM
well yup that’s right thank you,CONFIRM
"well beautiful, thank you...",CONFIRM
yep for sure yes...,CONFIRM
looks great to me!,CONFIRM
"yeah amazing, lets do it please",CONFIRM
ah you got it!,CONFIRM
yep for sure yes thank you,CONFIRM
ah looks correct to me bro...,CONFIRM
"ok beautiful, thank you",CONFIRM
hmm yes i agree thanks,CONFIRM
nice! thats correct.,CONFIRM
uh works perfectly...,CONFIRM
ah you got it thank you,CONFIRM
ok yuh...,CONFIRM
"cool, yeah.",CONFIRM
hmm sounds awesome! thank you,CONFIRM
hmm looks great to me please,CONFIRM
works perfectly.,CONFIRM
ok Ye.,CONFIRM
well that is correct thank you,CONFIRM
awesome yes thanks,CONFIRM
yep yes please,CONFIRM
yeah of course thanks,CONFIRM
"yeah amazing, lets do it!",CONFIRM
ah exactly please,CONFIRM
hmm that is correct,CONFIRM
"hmm absolutely amazing, yes that is the right date!",CONFIRM
hmm You got it right! good job. thank you,CONFIRM
ok yep! you got it right for sure...,CONFIRM
yep yeah...,CONFIRM
ah yes indeed thanks,CONFIRM
correct!,CONFIRM
yeah ya please,CONFIRM
well exactly thank you,CONFIRM
"ah amazing, lets do it...",CONFIRM
hmm yeah!,CONFIRM
ah yup that’s right please,CONFIRM
uh correct thanks,CONFIRM
"ok amazing, lets do it",CONFIRM
Ye.,CONFIRM
uh sounds awesome please,CONFIRM
sure...,CONFIRM
hmm yes i agree.,CONFIRM
well yup that’s right.,CONFIRM
"yep great, yes, thank you!",CONFIRM
Yes,CONFIRM
uh yuh,CONFIRM
uh looks good,CONFIRM
well sounds correct,CONFIRM
yep sure thing.,CONFIRM
"uh cool, yeah thank you",CONFIRM
uh yes i agree...,CONFIRM
You got it right! good job. thanks,CONFIRM
"ok beautiful, thank you.",CONFIRM
hmm looks good thanks,CONFIRM
ok yeah thanks,CONFIRM
uh works fine for me!,CONFIRM
yep sounds perfect! thanks,CONFIRM
yeah sounds good to me...,CONFIRM
yep sure thing!,CONFIRM
yep looks good.,CONFIRM
ah yep yep thanks,CONFIRM
ok of course...,CONFIRM
hmm sure thing...,CONFIRM
uh Yes,CONFIRM
yuh thank you,CONFIRM
uh yuh,CONFIRM
yep yep...,CONFIRM
yeah awesome yes.,CONFIRM
yep yuh thank you,CONFIRM
yeah ya thank you,CONFIRM
yeah for sure yes thank you,CONFIRM
yeah works perfectly thank you,CONFIRM
yep yeah please,CONFIRM
ah yes indeed thanks,CONFIRM
"yeah great job, yes!",CONFIRM
ok yes please...,CONFIRM
"thank you, that is correct thank you",CONFIRM
"yep great, yes, thank you!!",CONFIRM
"yeah looks good, see you then!!",CONFIRM
"well beautiful, thank you thanks",CONFIRM
yep works fine for me please,CONFIRM
yep correct,CONFIRM
uh yeah that works perfectly thank you,CONFIRM
ah correct.,CONFIRM
well Ye thank you,CONFIRM
yep yep thanks,CONFIRM
yeah yup correct...,CONFIRM
well sounds good to me thanks,CONFIRM
"uh looks good, see you then!...",CONFIRM
hmm works perfectly please,CONFIRM
yes thanks that works,CONFIRM
well yes definitely...,CONFIRM
yeah yes i agree,CONFIRM
ah sure.,CONFIRM
"ah absolutely amazing, yes that is the right date!",CONFIRM
yeah yes thanks that works,CONFIRM
yes i agree thank you,CONFIRM
ok yuh thank you,CONFIRM
well yuh!,CONFIRM
ah awesome yes...,CONFIRM
ah yup correct.,CONFIRM
well sounds correct...,CONFIRM
"well looks good, see you then!...",CONFIRM
well looks correct to me bro...,CONFIRM
ok yup correct,CONFIRM
well works perfectly,CONFIRM
ah yep...,CONFIRM
uh for sure yes thank you,CONFIRM
"looks good, see you then! thanks",CONFIRM
yep yep.,CONFIRM
"ok thank you, that is correct",CONFIRM
ah works perfectly.,CONFIRM
well yeah that works perfectly...,CONFIRM
uh looks great to me,CONFIRM
"yep beautiful, thank you thanks",CONFIRM
"yep amazing, lets do it please",CONFIRM
ok correct thanks,CONFIRM
hmm yup that’s right,CONFIRM
uh sure!,CONFIRM
"well thank you, that is correct please",CONFIRM
yep sounds perfect!...,CONFIRM
"sounds excellent, thank you.",CONFIRM
well good one yes...,CONFIRM
yes indeed thank you,CONFIRM
"yep great job, yes!",CONFIRM
"hmm sounds excellent, thank you...",CONFIRM
hmm correct!,CONFIRM
yeah correct...,CONFIRM
"amazing, lets do it thank you",CONFIRM
ok You got it right! good job..,CONFIRM
well sounds correct...,CONFIRM
"great job, yes.",CONFIRM
yeah works perfectly!,CONFIRM
uh yes thanks that works thank you,CONFIRM
well that is correct...,CONFIRM
sounds awesome! thank you,CONFIRM
yep that will do!,CONFIRM
"ah absolutely amazing, yes that is the right date please",CONFIRM
yeah sure...,CONFIRM
ok looks correct to me bro.,CONFIRM
hmm yup that’s right...,CONFIRM
yes thanks that works please,CONFIRM
yep yup that’s right,CONFIRM
hmm sure...,CONFIRM
well yep yep!,CONFIRM
"hmm thank you, that is correct thank you",CONFIRM
hmm works fine for me thanks,CONFIRM
"yeah cool, yeah",CONFIRM
uh yep! you got it right for sure please,CONFIRM
yeah you got it,CONFIRM
yeah works perfectly...,CONFIRM
ah Ye,CONFIRM
uh that will do...,CONFIRM
awesome yes thanks,CONFIRM
yep yeah thanks,CONFIRM
ok yep yep please,CONFIRM
ah sounds perfect!...,CONFIRM
uh yep yep thanks,CONFIRM
"uh great, yes, thank you! thank you",CONFIRM
yep looks correct to me bro.,CONFIRM
that will do please,CONFIRM
well looks good thank you,CONFIRM
well yep yep please,CONFIRM
"hmm great, yes, thank you!.",CONFIRM
yep exactly thank you,CONFIRM
hmm yup correct...,CONFIRM
ah good one yes,CONFIRM
well looks correct to me bro thank you,CONFIRM
ok sounds correct thank you,CONFIRM
"hmm awesome, correct.",CONFIRM
"hmm amazing, lets do it.",CONFIRM
"yep sounds excellent, thank you",CONFIRM
ok works fine for me!,CONFIRM
ok you nailed it.,CONFIRM
uh You got it right! good job. thank you,CONFIRM
ok sure thing,CONFIRM
ok sure thing.,CONFIRM
well of course thank you,CONFIRM
uh looks good,CONFIRM
well looks great to me thank you,CONFIRM
yeah yep! you got it right for sure...,CONFIRM
yep yuh please,CONFIRM
ah sounds perfect!!,CONFIRM
yeah that's exactly right...,CONFIRM
yep ya thank you,CONFIRM
yep sure thank you,CONFIRM
uh good one yes thanks,CONFIRM
well awesome yes thanks,CONFIRM
yeah sounds awesome!...,CONFIRM
yeah that will do!,CONFIRM
"well absolutely amazing, yes that is the right date...",CONFIRM
